Date,Close
8/17/2017,79.55
8/18/2017,79.09
8/21/2017,78.41
8/22/2017,78.66
8/23/2017,78.21
8/24/2017,77.55
8/25/2017,77.72
8/28/2017,76.68
8/29/2017,75.73
8/30/2017,75.37
8/31/2017,75.8
9/1/2017,75.48
9/4/2017,74.41
9/5/2017,74.59
9/6/2017,73.7
9/7/2017,73.98
9/8/2017,73.24
9/11/2017,74.26
9/12/2017,75.92
9/13/2017,76.55
9/14/2017,76.75
9/15/2017,76.28
9/18/2017,76.69
9/19/2017,76.28
9/20/2017,76.29
9/21/2017,76.07
9/22/2017,76.62
9/25/2017,75.81
9/26/2017,75.1
9/27/2017,74.85
9/28/2017,75.12
9/29/2017,75.25
10/2/2017,76.34
10/3/2017,75.16
10/4/2017,75.4
10/5/2017,75.32
10/6/2017,76.3
10/9/2017,76.71
10/10/2017,76.35
10/11/2017,76.35
10/12/2017,76.41
10/13/2017,76.66
10/16/2017,77.2
10/17/2017,78.25
10/18/2017,78.37
10/19/2017,78.74
10/20/2017,78.97
10/23/2017,78.69
10/24/2017,78.66
10/25/2017,78.63
10/26/2017,78.99
10/27/2017,78.24
10/30/2017,78.12
10/31/2017,77.63
11/1/2017,77.67
11/2/2017,77.41
11/3/2017,77.79
11/6/2017,77.4
11/7/2017,78.2
11/8/2017,80.27
11/9/2017,80.94
11/10/2017,80.85
11/13/2017,81.52
11/14/2017,80.82
11/15/2017,80.58
11/16/2017,80.82
11/17/2017,80.92
11/20/2017,80.61
11/21/2017,80.58
11/22/2017,81.05
11/23/2017,80.88
11/24/2017,80.57
11/27/2017,80.5
11/28/2017,80.37
11/29/2017,80.98
11/30/2017,79.43
12/1/2017,79.17
12/4/2017,78.92
12/5/2017,78.74
12/6/2017,78.6
12/7/2017,78.97
12/8/2017,79.62
12/11/2017,80
12/12/2017,80.36
12/13/2017,80.31
12/14/2017,80.44
12/15/2017,79.94
12/18/2017,80.01
12/19/2017,80.3
12/20/2017,80.57
12/21/2017,79.81
12/22/2017,80.39
12/27/2017,80.16
12/28/2017,80.49
12/29/2017,80.34
1/2/2018,80.22
1/3/2018,80.14
1/4/2018,79.97
1/5/2018,81.16
1/8/2018,81.62
1/9/2018,82.19
1/10/2018,81.61
1/11/2018,81.3
1/12/2018,80.88
1/15/2018,81.17
1/16/2018,80.58
1/17/2018,80.11
1/18/2018,79.9
1/19/2018,79.83
1/22/2018,78.85
1/23/2018,79.25
1/24/2018,78.65
1/25/2018,78.65
1/29/2018,79.19
1/30/2018,79.09
1/31/2018,78.87
2/1/2018,80.01
2/2/2018,80.79
2/5/2018,79.8
2/6/2018,77.4
2/7/2018,76.79
2/8/2018,76.51
2/9/2018,76.25
2/12/2018,75.88
2/13/2018,76.3
2/14/2018,73.98
2/15/2018,73.86
2/16/2018,74.02
2/19/2018,74.4
2/20/2018,74.26
2/21/2018,74.33
2/22/2018,74.65
2/23/2018,75.46
2/26/2018,76.6
2/27/2018,76.76
2/28/2018,76.39
3/1/2018,76.06
3/2/2018,75.73
3/5/2018,75.03
3/6/2018,75.69
3/7/2018,75.14
3/8/2018,76.17
3/9/2018,76.87
3/12/2018,77.36
3/13/2018,77.05
3/14/2018,76.55
3/15/2018,75.78
3/16/2018,75.34
3/19/2018,74.89
3/20/2018,75.19
3/21/2018,75.78
3/22/2018,74.87
3/23/2018,72.81
3/26/2018,72.02
3/27/2018,72.43
3/28/2018,71.86
3/29/2018,72.31
4/3/2018,72.26
4/4/2018,72.8
4/5/2018,73.8
4/6/2018,73.49
4/9/2018,73.55
4/10/2018,74.36
4/11/2018,73.64
4/12/2018,73.09
4/13/2018,73.16
4/16/2018,72.62
4/17/2018,72.76
4/18/2018,72.41
4/19/2018,72.4
4/20/2018,72.06
4/23/2018,72.67
4/24/2018,73.46
4/26/2018,72.25
4/27/2018,71.54
4/30/2018,71.82
5/1/2018,73.17
5/2/2018,73.46
5/3/2018,73.91
5/4/2018,72.76
5/7/2018,72.71
5/8/2018,73.5
5/9/2018,71.41
5/10/2018,70.98
5/11/2018,70.53
5/14/2018,70.8
5/15/2018,70.92
5/16/2018,70.79
5/17/2018,71.16
5/18/2018,70.5
5/21/2018,70.09
5/22/2018,70.25
5/23/2018,69.81
5/24/2018,69.59
5/25/2018,69.87
5/28/2018,69.61
5/29/2018,70.35
5/30/2018,69.6
5/31/2018,69.3
6/1/2018,68.7
6/4/2018,69.69
6/5/2018,70.39
6/6/2018,69.23
6/7/2018,69.26
6/8/2018,69.37
6/12/2018,68.85
6/13/2018,68.18
6/14/2018,67.45
6/15/2018,68.98
6/18/2018,69.7
6/19/2018,69.88
6/20/2018,71.91
6/21/2018,72.9
6/22/2018,73.86
6/25/2018,72.16
6/26/2018,72.81
6/27/2018,72.61
6/28/2018,73.23
6/29/2018,72.87
7/2/2018,72.7
7/3/2018,73.97
7/4/2018,73.59
7/5/2018,74.46
7/6/2018,75.67
7/9/2018,76.1
7/10/2018,74.43
7/11/2018,74.05
7/12/2018,75.21
7/13/2018,74.85
7/16/2018,74.24
7/17/2018,74.49
7/18/2018,75.02
7/19/2018,75.39
7/20/2018,75.9
7/23/2018,75.24
7/24/2018,75.17
7/25/2018,74.76
7/26/2018,74.83
7/27/2018,75.36
7/30/2018,74.9
7/31/2018,74.79
8/1/2018,73.71
8/2/2018,73.68
8/3/2018,72.83
8/6/2018,73.56
8/7/2018,72.89
8/8/2018,74.81
8/9/2018,75.37
8/10/2018,75.39
8/13/2018,74.94
8/14/2018,75.86
8/15/2018,73.99
8/16/2018,74.12
8/17/2018,74.29
8/20/2018,73.61
8/21/2018,72.95
8/22/2018,71.88
8/23/2018,70.75
8/24/2018,70.89
8/27/2018,71.19
8/28/2018,71.73
8/29/2018,73.23
8/30/2018,72.15
8/31/2018,71.24
9/3/2018,71.21
9/4/2018,70.73
9/5/2018,70.11
9/6/2018,70.14
9/7/2018,70.51
9/10/2018,70.75
9/11/2018,71.87
9/12/2018,71.93
9/13/2018,71.18
9/14/2018,71.5
9/17/2018,71.75
9/18/2018,71.92
9/19/2018,72.09
9/20/2018,71.88
9/21/2018,71.94
9/24/2018,71.57
9/25/2018,70.8
9/26/2018,70.18
9/27/2018,70.08
9/28/2018,71.41
10/1/2018,70.42
10/2/2018,69.57
10/3/2018,69.61
10/4/2018,69.92
10/5/2018,70
10/8/2018,69.35
10/9/2018,68.75
10/10/2018,68.97
10/11/2018,67
10/12/2018,67.03
10/15/2018,65.63
10/16/2018,65.77
10/17/2018,66.9
10/18/2018,67.22
10/19/2018,67.92
10/22/2018,67.34
10/23/2018,66.61
10/24/2018,66.86
10/25/2018,65.27
10/26/2018,65.81
10/29/2018,66.64
10/30/2018,68.16
10/31/2018,69.23
11/1/2018,68.94
11/2/2018,68.35
11/5/2018,67.98
11/6/2018,68.95
11/7/2018,69.35
11/8/2018,70.62
11/9/2018,70.95
11/12/2018,71.77
11/13/2018,70.9
11/14/2018,69.21
11/15/2018,68.86
11/16/2018,68.9
11/19/2018,68.5
11/20/2018,69.2
11/21/2018,70.06
11/22/2018,70.63
11/23/2018,71.3
11/26/2018,71.36
11/27/2018,72.21
11/28/2018,72.09
11/29/2018,72.43
11/30/2018,71.23
12/3/2018,71.55
12/4/2018,70.8
12/5/2018,70
12/6/2018,69.67
12/7/2018,70.37
12/10/2018,68.27
12/11/2018,68.43
12/12/2018,70.08
12/13/2018,70.18
12/14/2018,68.81
12/17/2018,69.26
12/18/2018,68.6
12/19/2018,69.4
12/20/2018,68.92
12/21/2018,68.48
12/24/2018,68.65
12/27/2018,70.33
12/28/2018,71.91
12/31/2018,72.39
1/2/2019,70.97
1/3/2019,71.84
1/4/2019,71.89
1/7/2019,72.57
1/8/2019,72.47
1/9/2019,72.33
1/10/2019,72.45
1/11/2019,71.66
1/14/2019,71.92
1/15/2019,72.65
1/16/2019,72.55
1/17/2019,72.77
1/18/2019,73.23
1/21/2019,73.05
1/22/2019,72.18
1/23/2019,72.13
1/24/2019,72.51
1/25/2019,72.54
1/29/2019,71.35
1/30/2019,71.24
1/31/2019,69.91
2/1/2019,69.76
2/4/2019,70.3
2/5/2019,73.6
2/6/2019,72.6
2/7/2019,74.06
