Date,Close
10/24/2016,107.31
10/25/2016,107.23
10/26/2016,107.07
10/27/2016,106.63
10/28/2016,107.07
10/31/2016,107.2
11/1/2016,106.71
11/2/2016,106.71
11/3/2016,106.63
11/4/2016,105.81
11/7/2016,106.96
11/8/2016,108.72
11/9/2016,107.25
11/10/2016,103.25
11/11/2016,103.19
11/14/2016,101.39
11/15/2016,101.85
11/16/2016,101.71
11/17/2016,101.62
11/18/2016,101.31
11/21/2016,102.26
11/22/2016,102.89
11/23/2016,101.53
11/25/2016,102.17
11/28/2016,102.79
11/29/2016,102.54
11/30/2016,100.1
12/1/2016,99.03
12/2/2016,100.6
12/5/2016,100.71
12/6/2016,101.55
12/7/2016,102.81
12/8/2016,102.15
12/9/2016,103.57
12/12/2016,104.72
12/13/2016,105.63
12/14/2016,104.47
12/15/2016,105.3
12/16/2016,105.87
12/19/2016,105.41
12/20/2016,104.9
12/21/2016,104.7
12/22/2016,105.35
12/23/2016,105.09
12/27/2016,105.13
12/28/2016,104.62
12/29/2016,104.99
12/30/2016,104.63
1/3/2017,104.65
1/4/2017,104.85
1/5/2017,104.71
1/6/2017,104.56
1/9/2017,103.46
1/10/2017,101.97
1/11/2017,101.81
1/12/2017,101.84
1/13/2017,101.55
1/17/2017,102.19
1/18/2017,102.74
1/19/2017,102.36
1/20/2017,103.24
1/23/2017,104.01
1/24/2017,104.71
1/25/2017,104.61
1/26/2017,104.14
1/27/2017,103.48
1/30/2017,103.69
1/31/2017,103.78
2/1/2017,103.01
2/2/2017,104.03
2/3/2017,105.11
2/6/2017,104.57
2/7/2017,105.61
2/8/2017,105.69
2/9/2017,105.97
2/10/2017,106.1
2/13/2017,106.52
2/14/2017,106.92
2/15/2017,106.73
2/16/2017,108.12
2/17/2017,108.15
2/21/2017,109.36
2/22/2017,109.41
2/23/2017,109.54
2/24/2017,109.83
2/27/2017,109.27
2/28/2017,110.38
3/1/2017,109.73
3/2/2017,110.11
3/3/2017,110.56
3/6/2017,109.63
3/7/2017,109.32
3/8/2017,109.3
3/9/2017,109.02
3/10/2017,109.59
3/13/2017,109.41
3/14/2017,109.34
3/15/2017,111.11
3/16/2017,111.14
3/17/2017,111.39
3/20/2017,111.15
3/21/2017,111.77
3/22/2017,112.02
3/23/2017,111.78
3/24/2017,112.12
3/27/2017,111.83
3/28/2017,112.45
3/29/2017,112.43
3/30/2017,112.18
3/31/2017,111.86
4/3/2017,111.86
4/4/2017,112.08
4/5/2017,111.94
4/6/2017,111.58
4/7/2017,111.61
4/10/2017,112.02
4/11/2017,111.73
4/12/2017,113.61
4/13/2017,112.68
4/17/2017,113.32
4/18/2017,114.28
4/19/2017,113.62
4/20/2017,113.59
4/21/2017,113.43
4/24/2017,114.32
4/25/2017,114.16
4/26/2017,113.33
4/27/2017,112.64
4/28/2017,113.28
5/1/2017,112.28
5/2/2017,112.29
5/3/2017,111.79
5/4/2017,112.96
5/5/2017,113.22
5/8/2017,113.22
5/9/2017,112.72
5/10/2017,112.84
5/11/2017,113.04
5/12/2017,112.91
5/15/2017,113.94
5/16/2017,113.79
5/17/2017,113.74
5/18/2017,114.03
5/19/2017,113.69
5/22/2017,114.7
5/23/2017,115.05
5/24/2017,116.06
5/25/2017,117.53
5/26/2017,117.91
5/30/2017,118.01
5/31/2017,116.87
6/1/2017,117.23
6/2/2017,117.67
6/5/2017,117.88
6/6/2017,117.7
6/7/2017,117.05
6/8/2017,115.89
6/9/2017,115.94
6/12/2017,116.23
6/13/2017,116.32
6/14/2017,117.37
6/15/2017,117.21
6/16/2017,116.86
6/19/2017,117.29
6/20/2017,117.95
6/21/2017,117.42
6/22/2017,116.15
6/23/2017,116.96
6/26/2017,117.12
6/27/2017,115.94
6/28/2017,116.38
6/29/2017,115.18
6/30/2017,115.49
7/3/2017,115.44
7/5/2017,115.3
7/6/2017,115.13
7/7/2017,115.51
7/10/2017,114.27
7/11/2017,113.74
7/12/2017,114.77
7/13/2017,114.02
7/14/2017,114.93
7/17/2017,114.93
7/18/2017,115.01
7/19/2017,115.34
7/20/2017,115.51
7/21/2017,116.63
7/24/2017,116.13
7/25/2017,116.45
7/26/2017,117.19
7/27/2017,117.34
7/28/2017,116.61
7/31/2017,116.61
8/1/2017,115.92
8/2/2017,115.61
8/3/2017,116.3
8/4/2017,116.37
8/7/2017,116.96
8/8/2017,116.71
8/9/2017,116.63
8/10/2017,116.38
8/11/2017,116.51
8/14/2017,117.84
8/15/2017,118.97
8/16/2017,119.1
8/17/2017,118.39
8/18/2017,117.6
8/21/2017,118.26
8/22/2017,117.92
8/23/2017,117.29
8/24/2017,116.22
8/25/2017,115.85
8/28/2017,115.54
8/29/2017,115.84
8/30/2017,115.15
8/31/2017,115.73
9/1/2017,115.84
9/5/2017,115.87
9/6/2017,116.35
9/7/2017,116.99
9/8/2017,115.04
9/11/2017,115.69
9/12/2017,115
9/13/2017,114.45
9/14/2017,114.19
9/15/2017,114.85
9/18/2017,114.99
9/19/2017,114.49
9/20/2017,113.58
9/21/2017,112.8
9/22/2017,111.85
9/25/2017,111.94
9/26/2017,111.81
9/27/2017,111.1
9/28/2017,111.64
9/29/2017,111.43
10/2/2017,109.12
10/3/2017,109.13
10/4/2017,109.34
10/5/2017,110.45
10/6/2017,110.4
10/9/2017,110.01
10/10/2017,110.78
10/11/2017,111.51
10/12/2017,112.45
10/13/2017,112.62
10/16/2017,113.57
10/17/2017,112.19
10/18/2017,111.95
10/19/2017,112.67
10/20/2017,111.61
10/23/2017,111.69
10/24/2017,110.75
10/25/2017,110.07
10/26/2017,110.73
10/27/2017,110.6
10/30/2017,109.65
10/31/2017,110.23
11/1/2017,110.13
11/2/2017,110.05
11/3/2017,110.22
11/6/2017,109.26
11/7/2017,110.47
11/8/2017,112
11/9/2017,111.48
11/10/2017,112.75
11/13/2017,114.04
11/14/2017,115.76
11/15/2017,115.1
11/16/2017,115.23
11/17/2017,114.68
11/20/2017,114.91
11/21/2017,116.05
11/22/2017,115.08
11/24/2017,115.9
11/27/2017,115.85
11/28/2017,116.77
11/29/2017,116.84
11/30/2017,116.52
12/1/2017,116.78
12/4/2017,117.46
12/5/2017,117.59
12/6/2017,118.9
12/7/2017,116.73
12/8/2017,116.57
12/11/2017,117.39
12/12/2017,117.4
12/13/2017,117.8
12/14/2017,118.02
12/15/2017,119.22
12/18/2017,118.05
12/19/2017,118.61
12/20/2017,119.02
12/21/2017,118.26
12/22/2017,118.6
12/26/2017,118.89
12/27/2017,119.3
12/28/2017,119.35
12/29/2017,119.92
1/2/2018,118.06
1/3/2018,117.75
1/4/2018,118.33
1/5/2018,118.67
1/8/2018,117.99
1/9/2018,118.08
1/10/2018,117.48
1/11/2018,116.88
1/12/2018,117.38
1/16/2018,117.86
1/17/2018,119.18
1/18/2018,119.05
1/19/2018,120.17
1/22/2018,121.51
1/23/2018,121.3
1/24/2018,121.14
1/25/2018,120.9
1/26/2018,121.76
1/29/2018,119.67
1/30/2018,119.89
1/31/2018,120.3
2/1/2018,120.3
2/2/2018,118.67
2/5/2018,114.46
2/6/2018,113.56
2/7/2018,113.5
2/8/2018,110.15
2/9/2018,111.18
2/12/2018,111.93
2/13/2018,112.14
2/14/2018,109.11
2/15/2018,110.97
2/16/2018,111.06
2/20/2018,109.48
2/21/2018,108
2/22/2018,109.26
2/23/2018,109.68
2/26/2018,110.94
2/27/2018,110.89
2/28/2018,109.73
3/1/2018,108.12
3/2/2018,109.04
3/5/2018,109.43
3/6/2018,109.58
3/7/2018,109.84
3/8/2018,112.08
3/9/2018,112.54
3/12/2018,112.75
3/13/2018,113.6
3/14/2018,112.61
3/15/2018,111.99
3/16/2018,111.64
3/19/2018,110.36
3/20/2018,109.9
3/21/2018,108.74
3/22/2018,107.94
3/23/2018,106.15
3/26/2018,106.81
3/27/2018,107.64
3/28/2018,109.18
3/29/2018,109.15
4/2/2018,107.05
4/3/2018,108.19
4/4/2018,110.18
4/5/2018,110.57
4/6/2018,109.3
4/9/2018,109.38
4/10/2018,109.4
4/11/2018,108.68
4/12/2018,108.31
4/13/2018,109.26
4/16/2018,109.92
4/17/2018,108.87
4/18/2018,106.98
4/19/2018,105.57
4/20/2018,102.48
4/23/2018,102.58
4/24/2018,101.44
4/25/2018,101.15
4/26/2018,103.26
4/27/2018,101.71
4/30/2018,100.94
5/1/2018,99.13
5/2/2018,97.23
5/3/2018,97.6
5/4/2018,98.99
5/7/2018,98.23
5/8/2018,96.79
5/9/2018,96.16
5/10/2018,97.27
5/11/2018,97.43
5/14/2018,97.15
5/15/2018,96.8
5/16/2018,97.19
5/17/2018,97.92
5/18/2018,97.51
5/21/2018,99.51
5/22/2018,99.93
5/23/2018,100.45
5/24/2018,100.18
5/25/2018,100.31
5/29/2018,101.1
5/30/2018,101.83
5/31/2018,100.25
6/1/2018,100.25
6/4/2018,100.12
6/5/2018,100.21
6/6/2018,100.83
6/7/2018,101.16
6/8/2018,102.49
6/11/2018,103.21
6/12/2018,104.48
6/13/2018,105.27
6/14/2018,105.13
6/15/2018,107.61
6/18/2018,105.38
6/19/2018,105.96
6/20/2018,105.81
6/21/2018,107.24
6/22/2018,108.37
6/25/2018,108.99
6/26/2018,108.05
6/27/2018,108.27
6/28/2018,108.68
6/29/2018,108.87
7/2/2018,109.53
7/3/2018,108.8
7/5/2018,109.55
7/6/2018,109.56
7/9/2018,107.76
7/10/2018,112.89
7/11/2018,112.54
7/12/2018,111.53
7/13/2018,112.69
7/16/2018,112.96
7/17/2018,114.88
7/18/2018,114.83
7/19/2018,115.77
7/20/2018,116.01
7/23/2018,114.39
7/24/2018,114.74
7/25/2018,115.21
7/26/2018,115
7/27/2018,114.28
7/30/2018,114.18
7/31/2018,115
8/1/2018,113.61
8/2/2018,114.69
8/3/2018,116.3
8/6/2018,117.38
8/7/2018,114.22
8/8/2018,113.49
8/9/2018,113.7
8/10/2018,112.87
8/13/2018,113.02
8/14/2018,113.1
8/15/2018,113.45
8/16/2018,114.25
8/17/2018,114.96
8/20/2018,114.84
8/21/2018,113.72
8/22/2018,112.24
8/23/2018,111.93
8/24/2018,112.15
8/27/2018,112.41
8/28/2018,111.17
8/29/2018,112.05
8/30/2018,111.96
8/31/2018,112.01
9/4/2018,111
9/5/2018,113.12
9/6/2018,113.5
9/7/2018,112.74
9/10/2018,113.57
9/11/2018,113.33
9/12/2018,113.85
9/13/2018,114.99
9/14/2018,114.57
9/17/2018,115.4
9/18/2018,113.98
9/19/2018,113.77
9/20/2018,115.22
9/21/2018,114.91
9/24/2018,112.27
9/25/2018,111.97
9/26/2018,111.5
9/27/2018,111.05
9/28/2018,111.8
10/1/2018,110.71
10/2/2018,108.72
10/3/2018,107.52
10/4/2018,106.61
10/5/2018,106.49
10/8/2018,108.19
10/9/2018,108.12
10/10/2018,107.34
10/11/2018,105.06
10/12/2018,105.28
10/15/2018,105.63
10/16/2018,107.39
10/17/2018,108.31
10/18/2018,107.93
10/19/2018,110.29
10/22/2018,109.4
10/23/2018,110.13
10/24/2018,112.96
10/25/2018,112.85
10/26/2018,110.45
10/29/2018,112.89
10/30/2018,113.77
10/31/2018,112.38
11/1/2018,111.51
11/2/2018,111.17
11/5/2018,114.39
11/6/2018,115.21
11/7/2018,115.61
11/8/2018,116.06
11/9/2018,117.48
11/12/2018,116.97
11/13/2018,117.14
11/14/2018,116.65
11/15/2018,116.8
11/16/2018,118.35
11/19/2018,119.01
11/20/2018,116
11/21/2018,115.28
11/23/2018,115.41
11/26/2018,115.86
11/27/2018,116.44
11/28/2018,118.5
11/29/2018,118.27
11/30/2018,121.94
12/3/2018,118.98
12/4/2018,117.8
12/6/2018,116.84
12/7/2018,115.82
12/10/2018,116.19
12/11/2018,117.29
12/12/2018,117
12/13/2018,118.35
12/14/2018,113.95
12/17/2018,112.87
12/18/2018,111.84
12/19/2018,110.04
12/20/2018,110.21
12/21/2018,109.42
12/24/2018,106.03
12/26/2018,108.33
12/27/2018,109.42
12/28/2018,110.36
12/31/2018,110.48
1/2/2019,109.28
1/3/2019,108.26
1/4/2019,110.48
1/7/2019,109.53
1/8/2019,110.58
1/9/2019,107.49
1/10/2019,108.15
1/11/2019,108.16
1/14/2019,107.32
1/15/2019,108.99
1/16/2019,108.34
1/17/2019,109.22
1/18/2019,110.07
1/22/2019,109.91
1/23/2019,110.73
1/24/2019,109.5
1/25/2019,109.35
1/28/2019,108.82
1/29/2019,109
1/30/2019,110.82
1/31/2019,112.67
2/1/2019,112.19
2/4/2019,113.09
2/5/2019,112.9
2/6/2019,113.05
2/7/2019,113.09
2/8/2019,113.02
2/11/2019,112.97
2/12/2019,113.79
2/13/2019,114.12
2/14/2019,112.59
2/15/2019,115.91
2/19/2019,115.93
2/20/2019,115.83
2/21/2019,116.1
2/22/2019,116.76
2/25/2019,116.06
2/26/2019,115.97
2/27/2019,115.37
2/28/2019,115.64
3/1/2019,116.18
3/4/2019,116.17
3/5/2019,116.03
3/6/2019,116.66
3/7/2019,116.1
3/8/2019,115.23
3/11/2019,116.59
3/12/2019,116.57
3/13/2019,116.58
3/14/2019,115.5
3/15/2019,115.66
3/18/2019,117.27
3/19/2019,118.09
3/20/2019,118.32
3/21/2019,119.44
3/22/2019,120.72
3/25/2019,120.85
3/26/2019,122.02
3/27/2019,121.89
3/28/2019,121.84
3/29/2019,122.55
4/1/2019,122
4/2/2019,121.68
4/3/2019,121.56
4/4/2019,121.47
4/5/2019,121.62
4/8/2019,122
4/9/2019,122.17
4/10/2019,122.04
4/11/2019,121.67
4/12/2019,122.23
4/15/2019,123.66
4/16/2019,122.41
4/17/2019,127.01
4/18/2019,127.09
4/22/2019,126.44
4/23/2019,127.09
4/24/2019,126.92
4/25/2019,126.13
4/26/2019,126.4
4/29/2019,126.69
4/30/2019,128.05
5/1/2019,127.24
5/2/2019,126.83
5/3/2019,127.67
5/6/2019,127.27
5/7/2019,125.98
5/8/2019,126.02
5/9/2019,126.05
5/10/2019,128.01
5/13/2019,127.16
5/14/2019,127.41
5/15/2019,129.35
5/16/2019,130.27
5/17/2019,130.51
5/20/2019,129.99
5/21/2019,129.05
5/22/2019,130.07
5/23/2019,129.97
5/24/2019,129.5
5/28/2019,127.63
5/29/2019,128.17
5/30/2019,128.61
5/31/2019,128
6/3/2019,128.98
6/4/2019,129.07
6/5/2019,131.39
6/6/2019,131.98
6/7/2019,133.47
6/10/2019,133.59
6/11/2019,133.2
6/12/2019,133.14
6/13/2019,132.94
6/14/2019,132.73
6/17/2019,132.52
6/18/2019,132.06
6/19/2019,132.85
6/20/2019,134.16
6/21/2019,133.96
6/24/2019,134.14
6/25/2019,133.81
6/26/2019,132.32
6/27/2019,131.69
6/28/2019,131.13
7/1/2019,131.87
7/2/2019,132.43
7/3/2019,133.99
7/5/2019,133.02
7/8/2019,132.56
7/9/2019,131.74
7/10/2019,134.41
7/11/2019,134.35
7/12/2019,133.28
7/15/2019,134.15
7/16/2019,133.8
7/17/2019,132.78
7/18/2019,132.88
7/19/2019,130.09
7/22/2019,130.28
7/23/2019,130.74
7/24/2019,129.21
7/25/2019,128.99
7/26/2019,131.22
7/29/2019,131.53
7/30/2019,130.48
7/31/2019,127.81
8/1/2019,127.14
8/2/2019,127.92
8/5/2019,124.4
8/6/2019,126.45
8/7/2019,127.78
8/8/2019,129.47
8/9/2019,128.6
8/12/2019,128.35
8/13/2019,129.93
8/14/2019,129.12
8/15/2019,130.72
8/16/2019,131.76
8/19/2019,132.57
8/20/2019,132.06
8/21/2019,132.34
8/22/2019,132.66
8/23/2019,130.27
8/26/2019,133.74
8/27/2019,134.76
8/28/2019,135.19
8/29/2019,136.02
8/30/2019,136.73
9/3/2019,137.46
9/4/2019,139.15
9/5/2019,135.98
9/6/2019,137.37
9/9/2019,136.4
9/10/2019,135.86
9/11/2019,136.36
9/12/2019,137.29
9/13/2019,136.44
9/16/2019,134.88
9/17/2019,135.7
9/18/2019,135.5
9/19/2019,135.48
9/20/2019,134.71
9/23/2019,135.44
9/24/2019,135.36
9/25/2019,135.09
9/26/2019,135.72
9/27/2019,135.6
9/30/2019,137.1
10/1/2019,137.37
10/2/2019,133.94
10/3/2019,137.93
10/4/2019,140.28
10/7/2019,138.34
10/8/2019,137.24
10/9/2019,137.85
10/10/2019,137.89
10/11/2019,137.64
10/14/2019,137.45
10/15/2019,136.33
10/16/2019,136.42
10/17/2019,136.96
10/18/2019,136.25
10/21/2019,136.12
10/22/2019,136.66
10/23/2019,137.45
10/24/2019,137.89
10/25/2019,136.64
10/28/2019,136.57
10/29/2019,136.08
10/30/2019,136.9
10/31/2019,137.17
11/1/2019,136.93
11/4/2019,135.16
11/5/2019,134.01
11/6/2019,134.44
11/7/2019,134.44
11/8/2019,133.13
11/11/2019,132.39
11/12/2019,131.98
11/13/2019,133.29
11/14/2019,133.33
11/15/2019,133.81
11/18/2019,134.06
11/19/2019,134.57
11/20/2019,133.74
11/21/2019,133.91
11/22/2019,134.07
11/25/2019,133.83
11/26/2019,135.7
11/27/2019,135.91
11/29/2019,135.83
12/2/2019,135.88
12/3/2019,135.46
12/4/2019,137.3
12/5/2019,136.34
12/6/2019,137.36
12/9/2019,137.16
12/10/2019,136.27
12/11/2019,137.1
12/12/2019,137.18
12/13/2019,137.94
12/16/2019,137.06
12/17/2019,136.17
12/18/2019,135.97
12/19/2019,136.47
12/20/2019,137.92
12/23/2019,137.04
12/24/2019,136.89
12/26/2019,136.69
12/27/2019,137.54
12/30/2019,136.81
12/31/2019,136.67
1/2/2020,135.82
1/3/2020,135.63
1/6/2020,136.15
1/7/2020,134.01
1/8/2020,134.7
1/9/2020,134.79
1/10/2020,134.53
1/13/2020,136.53
1/14/2020,136.85
1/15/2020,139.2
1/16/2020,139.61
1/17/2020,141.26
1/21/2020,141.86
1/22/2020,143.38
1/23/2020,143.65
1/24/2020,142.92
1/27/2020,142.14
1/28/2020,142.44
1/29/2020,141.73
1/30/2020,143.83
1/31/2020,142.02
2/3/2020,142.51
2/4/2020,143.22
2/5/2020,144.3
2/6/2020,144.33
2/7/2020,145.37
2/10/2020,145.66
2/11/2020,146.08
2/12/2020,146.08
2/13/2020,146.47
2/14/2020,146.99
2/18/2020,145.6
2/19/2020,145.53
2/20/2020,145.16
2/21/2020,145.85
2/24/2020,142.64
2/25/2020,141.1
2/26/2020,141.98
2/27/2020,136.37
2/28/2020,132.03
3/2/2020,137.58
3/3/2020,135.58
3/4/2020,142.39
3/5/2020,138.1
3/6/2020,137.26
3/9/2020,130.16
3/10/2020,134.14
3/11/2020,129.75
3/12/2020,115.34
3/13/2020,127.45
3/16/2020,113.09
3/17/2020,127.72
3/18/2020,120.92
3/19/2020,117.34
3/20/2020,103.93
